Chemistry - Class-27 | Valency: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351086036112/6351086036112.m3u8
Chemistry - Class-28 | Hybridisation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/6351300245112/6351300245112.m3u8
Chemistry - Class-29 | Catalyst & Molecular Weight: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351401893112/6351401893112.m3u8
Chemistry - Class-30 | Fuel: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351461296112/6351461296112.m3u8
Chemistry - Class-31 | Drugs: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351795040112/6351795040112.m3u8
Chemistry - Class-32 | Hydrocarbons: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351869390112/6351869390112.m3u8
Chemistry - Class-33 | Soap And Detergent: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6352581376112/6352581376112.m3u8
Biology - Class-01 | introduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6341897359112/6341897359112.m3u8
Biology - Class-02 | introduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6341975925112/6341975925112.m3u8
Biology - Class-03 | Introduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6342070775112/6342070775112.m3u8
Biology - Class-04 | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362211443112/6362211443112.m3u8
Biology - Class-05 | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362347522112/6362347522112.m3u8
Biology - Class-06 | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362393686112/6362393686112.m3u8
Biology - Class-07 | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362442729112/6362442729112.m3u8
Biology - Class-08 | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362499061112/6362499061112.m3u8
Biology - Class-09 | Bio | Circulatory System: https://www.youtube.com/embed/uyxo4JJehZY
Biology - Class-10 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362716860112/6362716860112.m3u8
Biology - Class-11 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362799918112/6362799918112.m3u8
Biology - Class-12 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362946587112/6362946587112.m3u8
Biology - Class-13 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6362971379112/6362971379112.m3u8
Biology - Class-14 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363017472112/6363017472112.m3u8
Biology - Class-15 | Bio | Circulatory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363063973112/6363063973112.m3u8
Biology - Class-16 | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363229235112/6363229235112.m3u8
Biology - Class-17 | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363273568112/6363273568112.m3u8
Biology - Class-18 | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363365954112/6363365954112.m3u8
Biology - Class-19 | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6346540465112/6346540465112.m3u8
Biology - Class-20  | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363539440112/6363539440112.m3u8
Biology - Class-21 | Bio | Human Disease (AIDS): https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6346619398112/6346619398112.m3u8
Biology - Class-22  | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363596049112/6363596049112.m3u8
Biology - Class-23 | Bio | Human Disease: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6363678720112/6363678720112.m3u8
Biology - Class-24 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364166844112/6364166844112.m3u8
Biology - Class-25 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364277936112/6364277936112.m3u8
Biology - Class-26 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364330820112/6364330820112.m3u8
Biology - Class-27 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364387580112/6364387580112.m3u8
Biology - Class-28 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364596601112/6364596601112.m3u8
Biology - Class-29 | Bio | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364688856112/6364688856112.m3u8
Biology - Class-30| Bio |  Human Tissue: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6354800576112/6354800576112.m3u8
Biology - Class-31 | Bio | Human Tissue: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6354860483112/6354860483112.m3u8
Biology - Class-32 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364905998112/6364905998112.m3u8
Biology - Class-33 | Bio | Cytology: https://www.youtube.com/embed/Omosb9T_7aE
Biology - Class-34 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6364997623112/6364997623112.m3u8
Biology - Class-35 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365202100112/6365202100112.m3u8
Biology - Class-36 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365239337112/6365239337112.m3u8
Biology - Class-37 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365282367112/6365282367112.m3u8
Biology - Class-38 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365330782112/6365330782112.m3u8
Biology - Class-39 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365407971112/6365407971112.m3u8
Biology - Class-40  | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365474117112/6365474117112.m3u8
Biology - Class-41  | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365529563112/6365529563112.m3u8
Biology - Class-42 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365570645112/6365570645112.m3u8
Biology - Class-43 | Bio | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6365747826112/6365747826112.m3u8
Biology - Class-44 | Bio | Nervous System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366399647112/6366399647112.m3u8
Biology - Class-45 | Bio | Nervous System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366426739112/6366426739112.m3u8
Biology - Class-46  | Bio | Nervous System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6348815801112/6348815801112.m3u8
Biology - Class-47 | Bio | Nervous System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366474212112/6366474212112.m3u8
Biology - Class-48 | Bio | Reproductive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366542063112/6366542063112.m3u8
Biology - Class-49 | Bio | Reproductive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366729160112/6366729160112.m3u8
Biology - Class-50 | Bio | Reproductive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366643923112/6366643923112.m3u8
Biology - Class-51 | Bio | Reproductive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366727513112/6366727513112.m3u8
Biology - Class-52 | Bio | Excretory System: https://www.youtube.com/embed/Bj_YNiXOac4
Biology - Class-53 | Bio | Excretory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366846166112/6366846166112.m3u8
Biology - Class-54 | Bio | Excretory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6366899578112/6366899578112.m3u8
Biology - Class-55 | Bio | Excretory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367016406112/6367016406112.m3u8
Biology - Class-56 | Bio | Human Eye: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6349462075112/6349462075112.m3u8
Biology - Class-57 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367164992112/6367164992112.m3u8
Biology - Class-58 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367220718112/6367220718112.m3u8
Biology - Class-59 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367391999112/6367391999112.m3u8
Biology - Class-60 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367429519112/6367429519112.m3u8
Biology - Class-61 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367483985112/6367483985112.m3u8
Biology - Class-62 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367610543112/6367610543112.m3u8
Biology - Class-63 | Bio | Digestive System: https://www.youtube.com/embed/n0sT9R6mcpE
Biology - Class-64 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367870160112/6367870160112.m3u8
Biology - Class-65 | Bio | Digestive System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6367926979112/6367926979112.m3u8
Biology - Class-66 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368037075112/6368037075112.m3u8
Biology - Class-67 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368184505112/6368184505112.m3u8
Biology - Class-68 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368350965112/6368350965112.m3u8
Biology - Class-69 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368417076112/6368417076112.m3u8
Biology - Class-70 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368586050112/6368586050112.m3u8
Biology - Class-71 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368637319112/6368637319112.m3u8
Biology - Class-72 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368745635112/6368745635112.m3u8
Biology - Class-73 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6368944999112/6368944999112.m3u8
Biology - Class-74 | Bio | Skeletal System: https://www.youtube.com/embed/SBj5Y3ppD24
Biology - Class-75 | Bio | Skeletal System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6369047244112/6369047244112.m3u8
Biology - Class-76 | Bio | Human Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6369135900112/6369135900112.m3u8
Biology - Class-77 | Bio | Joints: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351034763112/6351034763112.m3u8
Biology - Class-78 | Bio | Respiratory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6369288133112/6369288133112.m3u8
Biology - Class-79 | Bio | Respiratory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6369333560112/6369333560112.m3u8
Biology - Class-80 | Bio | Respiratory System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6350848295112/6350848295112.m3u8
Biology - Class-81 | Animal Kingdom: https://www.youtube.com/embed/fkzuutt0kiA
Biology - Class-82 | Animal Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6361447712112/6361447712112.m3u8
Biology - Class-83 | Animal Kingdom: https://www.youtube.com/embed/_-4d1-0MDZg
Biology - Class-84 | Animal Kingdom: https://www.youtube.com/embed/89yWeuircG0
Biology - Class-85 | Animal Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6361659058112/6361659058112.m3u8
Biology - Class-86 | Animal Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6361744279112/6361744279112.m3u8
Biology - Class-87 | Animal Kingdom: https://www.youtube.com/embed/0Hp9XUoZuP8
Biology - Class-88 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351230768112/6351230768112.m3u8
Biology - Class-89 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351407370112/6351407370112.m3u8
Biology - Class-90 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351409045112/6351409045112.m3u8
Biology - Class-91 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351563999112/6351563999112.m3u8
Biology - Class-92 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351725050112/6351725050112.m3u8
Biology - Class-93 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351797542112/6351797542112.m3u8
Biology - Class-94 | Bio | Botany: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6351808874112/6351808874112.m3u8
Biology - Class-95 | Introduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371747069112/6371747069112.m3u8
Biology - Class-96 | Plant Nutrition Part - 1: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371783435112/6371783435112.m3u8
Biology - Class-97 | Bio | Plant Nutrition Part 2: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371822937112/6371822937112.m3u8
Biology - Class-98 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371865517112/6371865517112.m3u8
Biology - Class-99 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371924363112/6371924363112.m3u8
Biology - Class-100 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6371960411112/6371960411112.m3u8
Biology - Class-101 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372019701112/6372019701112.m3u8
Biology - Class-102 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372055336112/6372055336112.m3u8
Biology - Class-103 | Respiration: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372103320112/6372103320112.m3u8
Biology - Class-104 | Respiration: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372159697112/6372159697112.m3u8
Biology - Class-105 | Respiration: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372212022112/6372212022112.m3u8
Biology - Class-106 | Respiration: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372272610112/6372272610112.m3u8
Biology - Class-107 | Circulation: https://www.youtube.com/embed/go9t3eh05TQ
Biology - Class-108 | Circulation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372406697112/6372406697112.m3u8
Biology - Class-109 | Circulation: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372458794112/6372458794112.m3u8
Biology - Class-110 | Excretion: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372512258112/6372512258112.m3u8
Biology - Class-111 | Excretion: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372563686112/6372563686112.m3u8
Biology - Class-112 | Animal Reproduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372619548112/6372619548112.m3u8
Biology - Class-113 | Animal Reproduction: https://www.youtube.com/embed/Hnz8KJSS2mU
Biology - Class-114 |  Animal Reproduction: https://www.youtube.com/embed/_GJ3ZHDDZ-Q
Biology - Class-115 | Animal Reproduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372791552112/6372791552112.m3u8
Biology - Class-116 | Plant Reproduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6372837603112/6372837603112.m3u8
Biology - Class-117 | Plant Reproduction: https://www.youtube.com/embed/-zuLWJ1AeIo
Biology - Class-118 | Plant Reproduction: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373106676112/6373106676112.m3u8
Biology - Class-119 | Asexual Reproduction: https://www.youtube.com/embed/Q759ZKKikOI
Biology - Class-120 | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373220235112/6373220235112.m3u8
Biology - Class-121 | Cytology: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373378620112/6373378620112.m3u8
Biology - Class-122 | DNA: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373426264112/6373426264112.m3u8
Biology - Class-123 | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373488712112/6373488712112.m3u8
Biology - Class-124 | Endocrine System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373521350112/6373521350112.m3u8
Biology - Class-125 | Animal Nutrition: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373562508112/6373562508112.m3u8
Biology - Class-126 | Animal Tissue: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373600222112/6373600222112.m3u8
Biology - Class-127 | Nervous System: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373645357112/6373645357112.m3u8
Biology - Class-128 | Blood: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373697771112/6373697771112.m3u8
Biology - Class-129 | Blood Groups: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373775786112/6373775786112.m3u8
Biology - Class-130 | Human Skeleton: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373819356112/6373819356112.m3u8
Biology - Class-131 | Cell Division: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373857453112/6373857453112.m3u8
Biology - Class-132 | Plant Tissue: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373896362112/6373896362112.m3u8
Biology - Class-133 | Plant Tissue: https://www.youtube.com/embed/oBeBUdNGUDE
Biology - Class-134 | Plant Tissue: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374047040112/6374047040112.m3u8
Biology - Class-135 | Genetic Diseases: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374081004112/6374081004112.m3u8
Biology - Class-135 | Animal Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374122495112/6374122495112.m3u8
Biology - Class-136 |  Animal Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374174766112/6374174766112.m3u8
Biology - Class-137 |  Plant Kingdom: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374228990112/6374228990112.m3u8
Biology - Class-138 |Kingdom Fungi: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374276245112/6374276245112.m3u8
Biology - Class-139 | Kingdom Monera: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374347017112/6374347017112.m3u8
Biology - Class-140 | Vitamin: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374433786112/6374433786112.m3u8
Biology - Class-141 | Genetic: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374514199112/6374514199112.m3u8
Biology - Class-142 | Organic Evolution: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374567125112/6374567125112.m3u8
History - His | 12-13 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6823287b1ce16_ilovepdfmerged_14compressed.pdf
History - History Complete Hand Written Notes (Bilingual) : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f75b150bd33_Ancient_India_Medieval_India_Modern_India_done.pdf
History - His | 02 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ed1c50f08db_History_Class_24_Revolt_of_1857_png.pdf
History - His | 31 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67eb6783317a5_History_Class_23_Charter_Acts_png.pdf
History - His | 28 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e785426a403_History_Class_22_Regulating_Act_pngcompressed.pdf
History - His | 27 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e624fab7725_History_Class_21_MCQs_Practice_pngcompressed.pdf
History - His |  26 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e4d682dce53_History_Class_20_Maratha_Peshwa_png.pdf
History - His | 25 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e38a13c88f2_History_Class_19_Shivaji_png.pdf
History - His | 24 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e239507820a_History_Class_18_Mysore_png.pdf
History - His | 21 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e0e227e206a_History_Class_17_Mysore_png.pdf
History - His | 20 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67dcf3eabd92b_History_Class_16_Punjab_png.pdf
History - His | 19 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67dba76f4a170_History_Class_15_Punjab_png.pdf
History - His | 19 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67da684247d5f_History_Class_14_Sikh_State_Punjab_png.pdf
History - His | 17 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d93131288b3_History_Class_13_Sikh_State_Punjab_png.pdf
History - His | 11 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d1180ec77ab_History_Class_12_Bharatpur_png.pdf
History - His | 7 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67cbda737cb93_History_Class_10_Awadh_pngcompressed.pdf
History - His | 6 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ca80a3458b2_History_Class_09_Awadh_png.pdf
History - His | 5 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c92dda9a22a_History_Class_08_Bengal_png.pdf
History - His | 4 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c92c2c17c21_History_Class_07_Rise_of_Independent_States_png_1.pdf
History - Ancient India | 17 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678a213e70325_Ancient_India_20_png_Sangam_Agecompressed.pdf
History - Ancient India | 11-16 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6788ccba3530b_ilovepdfmerged_41compressed.pdf
History - Ancient  His | 8,9,10 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6782087bb78b9_ilovepdfmerged_24compressed.pdf
History - Ancient History | 4,6,7 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677cc759a208a_ilovepdfmerged_13compressed.pdf
History - Ancient History | 1,2,3 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6777a49a1b1fa_ilovepdfmerged_8compressed.pdf
History - Ancient History | 28-31 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67739a9dc2420_ilovepdfmerged_37compressed.pdf
History - Ancient History | 25-27 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676fa4888483c_ilovepdfmerged_34.pdf
History - Ancient History | 23-24 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676afb1b37191_ilovepdfmerged_20.pdf
History - Medieval History | 16-20 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676afa6d700b8_ilovepdfmerged_19compressed.pdf
History - Medieval History | 10,11,12,13 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675d28cbed71f_ilovepdfmerged_69compressed.pdf
History - Medieval History | 9 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675820a813f33_Medieval_India_22_png_Downfall_of_Mugals.pdf
History - Medieval History | 7 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67581ef0246a6_Medieval_India_21_png_Downfall_of_Mugals.pdf
History - Medieval History | 6 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67581e2eba4ff_Medieval_India_20_png_Aurangzeb.pdf
History - Medieval History | 4 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67516e019cf47_Medieval_India_19_png_Jahangir.pdf
